name;battue;latitude;longitude;horizontalAccuracy;verticalAccuracy;line_offset_x;line_offset_y;number_offset_x;number_offset_y;skip_path
1;Faîté;49.76984393264702;5.252581983804703;;;;;;
2;Faîté;49.77074170458593;5.253296792507173;;;;;;
3;Faîté;49.77132613522122;5.254282504320145;;;;;;
4;Faîté;49.77233236145199;5.25550190359354;;;;;;
5;Faîté;49.77323160298211;5.256240852177144;;;;;;
6;Faîté;49.77415009829531;5.256692804396152;;;;;;
7;Faîté;49.77480940350544;5.256025269627571;;;;;;
8;Faîté;49.77554577944348;5.255524031817914;;;;;;
9;Faîté;49.77682558762444;5.256710238754749;;;;;;
10;Faîté;49.77884515187819;5.257186330854893;;;;;;
11;Faîté;49.77995210930734;5.25824747979641;;;;;;
12;Faîté;49.78105168074625;5.258498936891556;;;;;;
13;Faîté;49.78171219098967;5.258863046765327;;;;;;
14;Faîté;49.78229973661804;5.257797874510289;;;;;;
15;Faîté;49.78257921879163;5.256459452211858;;;;;;
16;Faîté;49.78250864482406;5.255460329353809;;;;;;
17;Faîté;49.7824705434982;5.254458524286747;;;;;;
18;Faîté;49.78247400725631;5.253330320119857;;;;;;
19;Faîté;49.78253743728336;5.251990221440792;;;;;;
20;Faîté;49.78258484738586;5.250950530171394;;;;;;
21;Faîté;49.78280219721616;5.249901115894318;;;;;;
22;Faîté;49.78335595861202;5.248944237828255;;;;;;
23;Faîté;49.78388005612015;5.248435288667679;;;;;;
24;Faîté;49.78316718686916;5.247347317636013;;;;;;
25;Faîté;49.78179900271202;5.247683264315128;;;;;;
26;Faîté;49.78035457396766;5.244709365069865;;;;;;
27;Faîté;49.77938986555911;5.251118838787079;;;;;;;1
28;Faîté;49.77862865030443;5.252103880047798;;;;;;;1
29;Faîté;49.77671798197853;5.252264142036438;;;;;;;1
30;Faîté;49.77596343668289;5.250597819685936;;;;;;;1
31;Faîté;49.77504930609841;5.25140717625618;;;;;;;1
32;Faîté;49.77386147352015;5.251709595322609;;;;;;;1
33;Faîté;49.77309757309698;5.251257978379726;;;;;;;1
34;Faîté;49.77501552927088;5.247958861291409;;;;;;;1
35;Faîté;49.77529613604658;5.246803499758244;;;;;;
36;Faîté;49.77343470410484;5.245520733296871;;;;;;
37;Faîté;49.77254217875042;5.248138569295406;;;;;;
38;Faîté;49.77092965859344;5.24939451366663;;;;;;
39;Faîté;49.77030408073738;5.249485373497009;;;;;;
40;Faîté;49.76973414608071;5.249552763998509;;;;;;
1;Burzais;49.79944929178492;5.255222618579865;;;;;;
2;Burzais;49.80071743200553;5.254543349146843;;;;;;
3;Burzais;49.80130561273004;5.252449214458466;;;;;;
4;Burzais;49.80113119343709;5.249732472002505;;;;;;
5;Burzais;49.79953044509752;5.24728998541832;;;;;;
6;Burzais;49.79904309035998;5.245176404714583;;;;;;
7;Burzais;49.79925062790161;5.242193788290024;;;;;;
8;Burzais;49.7996405969762;5.240293778479098;;;;;;
9;Burzais;49.7995308779148;5.239554829895496;;;;;;
10;Burzais;49.79922379306623;5.239340923726558;;;;;;
11;Burzais;49.79870527187521;5.238816887140274;;;;;;
12;Burzais;49.79637337275998;5.238368287682533;;;;;;
13;Burzais;49.79522740067416;5.238427966833114;;;;;;
14;Burzais;49.79436146496877;5.238519161939622;;;;;;
15;Burzais;49.79308190353608;5.238733403384686;;;;;;
16;Burzais;49.79401712082415;5.240468792617321;;;;;;
17;Burzais;49.7945874191927;5.24160873144865;;;;;;
18;Burzais;49.79479475940169;5.242557562887669;;;;;;
19;Burzais;49.79463005603053;5.24449210613966;;;;;;
20;Burzais;49.79396539323955;5.246242247521876;;;;;;
21;Burzais;49.7929951120319;5.247517302632332;;;;;;
22;Burzais;49.79179213546472;5.248019546270371;;;;;;
23;Burzais;49.79023112168917;5.248870477080346;;;;;;
24;Burzais;49.78893651566841;5.253308527171612;;;;;;
25;Burzais;49.79022116497837;5.253929123282433;;;;;;
26;Burzais;49.79123457447873;5.254791118204593;;;;;;
27;Burzais;49.79193607000297;5.256040692329406;;;;;;
28;Burzais;49.79273928180543;5.25744516402483;;;;;;
29;Burzais;49.79422229915107;5.258530117571354;;;;;;
30;Burzais;49.79512156732328;5.258291400969028;;;;;;
31;Burzais;49.79584161911341;5.258016474545002;;;;;;
32;Burzais;49.79752884010235;5.254738815128803;;;;;;
33;Burzais;49.79855637995615;5.254992619156837;;;;;;
34;Burzais;49.79189451300731;5.23887287825346;;;;;;;1
35;Burzais;49.79093479621773;5.237247794866563;;;;;;;1
36;Burzais;49.7900328528889;5.236694253981113;;;;;;;1
37;Burzais;49.7879356127944;5.238998606801032;;;;;;;1
38;Burzais;49.78777413301434;5.24273056536913;;;;;;;1
39;Burzais;49.78807587897612;5.244386158883572;;;;;;;1
40;Burzais;49.78830705753741;5.246096737682819;;;;;;;1
1;Long Chenois;49.79614591190259;5.264653936028481;;;;;;
2;Long Chenois;49.79637770121504;5.266155973076821;;;;;;
3;Long Chenois;49.79654867488016;5.267510823905468;;;;;;
4;Long Chenois;49.79666337839311;5.268690660595895;;;;;;
5;Long Chenois;49.79599160150239;5.269960686564445;;;;;;
6;Long Chenois;49.79452227349493;5.269724987447262;;;;;;
7;Long Chenois;49.79332084991607;5.267503447830677;;;;;;
8;Long Chenois;49.79196009512486;5.267055854201316;;;;;;
9;Long Chenois;49.79107591950024;5.269233472645283;;;;;;
10;Long Chenois;49.79043674895437;5.271405391395092;;;;;;
11;Long Chenois;49.78915859901285;5.270439125597477;;;;;;
12;Long Chenois;49.78925838466748;5.267890691757202;;;;;;
13;Long Chenois;49.78941488106101;5.267162472009659;;;;;;
14;Long Chenois;49.78926574412193;5.266527123749256;;;;;;
15;Long Chenois;49.78899604103119;5.26561550796032;;;;;;
16;Long Chenois;49.78877915190255;5.264847725629807;;;;;;
17;Long Chenois;49.78819601404035;5.262326449155807;;;;;;
18;Long Chenois;49.78762932026046;5.261589176952838;;;;;;
19;Long Chenois;49.78681693216609;5.261629745364188;;;;;;
20;Long Chenois;49.78573848919328;5.261324979364872;;;;;;
21;Long Chenois;49.78456542249717;5.260223262012005;;;;;;
22;Long Chenois;49.78350208302259;5.259733758866786;;;;;;
